head_coach,season,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays
Kyle Shanahan,2022,0.17164179104477612,0.13719930079862105,4.628980871746203,134,0.03444249024615506,0.5390127388535032,0.5685627384807923,223.73911974816411,1256,-0.029549999627289103,0.34974533106960953,0.36739337743371364,113.4667187896109,589,-0.01764804636410411,0.01694915254237288,0.02874998952385363,0.9569504010135328,59,-0.01180083698148075,0.6680757970630853,0.9332713416057457,0.7548080344740966,0.7661525320354479,-0.008625063426581616,1.005851596688974,-0.6013779195136753,-0.48932507146216986,-0.5167103200983914,-0.5537174298768951,2038
Brian Daboll,2022,0.19863013698630136,0.17413242142962276,4.891719351855444,146,0.024497715556678595,0.6034063260340633,0.6302525424394705,212.52071137538047,1233,-0.026846216405407186,0.30155979202772965,0.36896097070984346,114.2639555967291,577,-0.06740117868211382,0.13333333333333333,0.08782037575696854,0.971049295024934,45,0.045512957576364796,0.693348646293038,0.9341673115306474,0.7457841645443423,0.6525657906848306,-0.009471646561600986,0.6841294284667518,-0.5433438059809016,-1.7826262052661275,0.7285435575858277,-0.5950245055967648,2001
Kevin Stefanski,2022,0.3120567375886525,0.2833159580686794,6.278399879648538,141,0.028740779519973114,0.5721739130434783,0.6275532662704506,192.22004978278042,1150,-0.055379353226972294,0.3514018691588785,0.3722422273459007,102.30916724064205,535,-0.02084035818702218,0.075,0.040030405340257855,0.9636311368188766,40,0.03496959465974214,0.6216498155798024,0.9317292679538794,0.7380027290567103,0.5992735678659198,-0.00974026568578493,0.8213962626385929,-1.1557802203900123,-0.5723071935453906,0.4994684517226941,-0.6081311575527092,1866
Bill Belichick,2022,0.12030075187969924,0.1349613445582465,3.846704577816174,133,-0.014660592678547246,0.6193737769080235,0.6009891402949589,181.3779308955799,1022,0.018384636613064664,0.3308550185873606,0.36412323921053585,103.22347666237226,538,-0.03326822062317525,0.10256410256410256,0.12108698053019068,0.8029734206550413,39,-0.01852287796608812,0.7046694428374761,0.9195033538056429,0.7384446118142005,0.630459965584824,-0.009913144303062029,-0.5826761274883997,0.42749307103439377,-0.8953615989786394,-0.6627597601435146,-0.6165663718143872,1732
Sean McVay,2022,0.1557377049180328,0.17273641847835458,3.0818555365385514,122,-0.016998713560321788,0.6225296442687747,0.6286907687609768,173.97533633451346,1012,-0.006161124492202186,0.33648393194706994,0.35104501230963236,100.13677429684019,529,-0.014561080362562429,0.0,0.0055642287937871515,0.17411293019363208,32,-0.0055642287937871515,0.7147694727542255,0.9211170241730985,0.737791077349315,0.8411963523488976,-0.010342216546812258,-0.6583163851250219,-0.09935814810288088,-0.40908134722205886,-0.38120785355895487,-0.637501964467647,1695
Mike Tomlin,2022,0.12307692307692308,0.16167355532417718,5.369499309001422,130,-0.0385966322472541,0.5937227550130776,0.6060808128039917,204.50510508791623,1147,-0.012358057790914145,0.37961335676625657,0.3606602087774933,108.85355698155288,569,0.018953147988763297,0.10344827586206896,0.11877701328670935,0.6888657536666012,29,-0.015328737424640387,0.6202210002175097,0.9273302661617935,0.749666915253803,0.5237157277772018,-0.010357490357930599,-1.3570279644230452,-0.23236937759122697,0.4620997725572999,-0.5933608322625182,-0.6382472149295308,1875
Matt Eberflus,2022,0.232,0.17384663793480284,4.033403321218205,125,0.05815336206519717,0.5221674876847291,0.6463042263382027,175.01254479020446,1015,-0.12413673865347363,0.3617021276595745,0.3739711191801689,73.37069227888014,376,-0.012268991520594408,0.13513513513513514,0.050190872168821295,0.7235097806417325,37,0.08494426296631385,0.6677817099561417,0.921115278222934,0.6598740380827821,0.6302083306211987,-0.010446028989070275,1.7729190597792812,-2.631591550146287,-0.3494999508358137,1.5852655093914645,-0.6425672536703646,1553
Jerry Rosburg,2022,0.25,0.25285848571934366,0.11681548285646029,16,-0.002858485719343662,0.5851851851851851,0.6348724327705525,23.921789003526353,135,-0.049687247585367356,0.3870967741935484,0.3819451423850325,12.194136723750631,62,0.005151631808515855,0.0,0.0018477182436202253,0.012892602150784797,7,-0.0018477182436202253,0.532078186868042,0.6017895915361243,0.2409264002854712,0.7739157891801839,-0.014711627448957001,-0.2008676341774825,-1.0336046323576558,0.10333810886871057,-0.3004594192639835,-0.8506973135363328,220
Dennis Allen,2022,0.11811023622047244,0.12833065078562353,4.313538023625752,127,-0.01022041456515109,0.5678294573643411,0.6098331400281713,180.15988856117835,1032,-0.042003682663830255,0.4137254901960784,0.3857724009543673,99.4462266162969,510,0.027953089241711082,0.10810810810810811,0.14734755610579914,1.0691604503440761,37,-0.039239447997691024,0.659881872215269,0.9214223111711877,0.7247772528809847,0.5355886487652888,-0.016259394994679103,-0.43903247798004974,-0.868684280983275,0.6960475399502897,-1.1128676157337332,-0.9262170688482986,1706
Frank Reich,2022,0.1388888888888889,0.1423659031941295,2.4013238957805707,72,-0.003477014305240611,0.6758508914100486,0.6562896072381512,107.36705426043468,617,0.019561284171897397,0.27011494252873564,0.3478466937682744,65.74558634937469,348,-0.07773175123953874,0.16666666666666666,0.22222866364033203,0.5533835213854631,12,-0.05556199697366537,0.5283356460018376,0.8755177368021901,0.6496933662636891,0.1898709239927848,-0.020398426353762808,-0.2208775754758778,0.4527486823070426,-2.0511628898705143,-1.467506800991452,-1.1281715783161417,1049
Jeff Saturday,2022,0.2676056338028169,0.26341289710439986,2.9132532011842183,71,0.004192736698417021,0.5752895752895753,0.6197516050434251,88.92270419191134,518,-0.04446202975384983,0.32941176470588235,0.3819896073346386,49.94292400227214,255,-0.052577842628756255,0.1875,0.12223496432682168,0.6355220321585764,16,0.06526503567317832,0.47308640960593806,0.8568476254157489,0.5672710001814777,0.2662211336199195,-0.022448009623473188,0.027245584642815526,-0.9214503433548945,-1.3973029817547333,1.157695946328018,-1.2281762769854194,860
Steve Wilks,2022,0.15306122448979592,0.09863217291744224,2.535631483238883,98,0.054429051572353684,0.48324022346368717,0.5930436484479247,122.96016501090733,716,-0.10980342498423751,0.3559322033898305,0.37916118126757253,58.67800263644646,295,-0.02322897787774203,0.037037037037037035,0.03639131078839623,0.19113736859471703,27,0.0006457262486408016,0.6627658742533906,0.8921282993558367,0.5989194943819871,0.7745301693782799,-0.02571322981557889,1.6524343545643605,-2.323940719987524,-0.6343978481495874,-0.24628447854103727,-1.3874951815774317,1136
Mike Vrabel,2022,0.14925373134328357,0.12375174997931081,2.957307241636252,134,0.02550198136397276,0.5466143277723258,0.6336069072378122,174.67664098776032,1019,-0.08699257946548644,0.3626373626373626,0.3881886271910434,89.40381081799904,455,-0.025551264553680786,0.029411764705882353,0.030794067613040918,0.7716926721581108,34,-0.0013823029071585655,0.7590636033568298,0.9218235276582762,0.699834681132168,0.5743260448340977,-0.026906411708740353,0.7166183066045358,-1.834327799876144,-0.6947642180861037,-0.29034736409587475,-1.4457137460274196,1642
Doug Pederson,2023,0.25,0.18414141061504097,5.503468683529467,128,0.06585858938495903,0.6506129597197898,0.5990638410046227,202.8811522971928,1142,0.0515491187151671,0.3758064516129032,0.3570825935817949,117.52695998291891,620,0.01872385803110832,0.14634146341463414,0.033736043310832096,1.1376209655060003,41,0.11260542010380203,0.6070274121912473,0.9272787058879035,0.7670718476697213,0.5709770350209111,0.057944098973057336,2.0221899097847715,1.1393368697504098,0.45613952546552633,2.186258053200877,2.694371645022135,1931
Kevin Stefanski,2023,0.22598870056497175,0.172308711620503,5.714435904822089,177,0.05367998894446874,0.6091686091686092,0.6178777196705805,221.63761897982127,1287,-0.008709110501971318,0.3783783783783784,0.361097087022407,128.6104624709059,666,0.017281291355971395,0.20454545454545456,0.06331901866189003,1.108672825607947,44,0.14122643588356454,0.7399013730756319,0.9368057250619484,0.7764106395016629,0.6113164517791094,0.04284985970869607,1.6282015227202769,-0.1540482239100451,0.4186409192548164,2.8081053965492466,1.957882978480798,2174
Mike McCarthy,2023,0.23214285714285715,0.18908538253535312,4.045459109777157,112,0.04305747460750403,0.6413130504403523,0.5712027723842813,223.52999920467064,1249,0.07011027805607095,0.33827893175074186,0.3474701071321705,124.18255040280818,674,-0.009191175381428662,0.11475409836065574,0.05252110421544457,0.978526265826446,61,0.06223299414521117,0.6166976634960705,0.9326306378921642,0.7864716020293805,0.7740091170350532,0.042729551197775675,1.2845538835157093,1.5377343521270352,-0.26949407146764587,1.0918189354072008,1.9520128015722777,2096
Matt LaFleur,2023,0.2706766917293233,0.16085772463224599,5.727400366731919,133,0.10981896709707731,0.6041841004184101,0.5871667263347453,210.49411703152086,1195,0.01701737408366477,0.38958990536277605,0.39322511530314186,125.87046105450963,634,-0.0036352099403658134,0.11320754716981132,0.04874796929199771,0.7195686649952363,53,0.06445957787781362,0.615759698136945,0.9308302127232462,0.7627695348961622,0.7785645479859472,0.04238300390529638,3.444346617706637,0.3981460922462526,-0.1250702720096737,1.1401958060785957,1.935103823990731,2015
Dan Campbell,2023,0.36054421768707484,0.21531760814930898,6.463584138375381,147,0.14522660953776587,0.5849478390461997,0.5848645142532174,241.56720277179292,1342,8.332479298234219e-05,0.33520336605890605,0.37540058361992124,135.72729726345412,713,-0.040197217561015186,0.08695652173913043,0.02700623262750225,0.8041256363700077,69,0.05995028911162818,0.6343289052173248,0.9366629136679889,0.7904093042286456,0.8420879705054433,0.03462182725257112,4.589814851362033,0.034672966460294344,-1.0754764817674105,1.0422227201049739,1.5564150710402345,2271
Brandon Staley,2023,0.26785714285714285,0.2107719836961824,4.04245913845343,112,0.057085159160960436,0.6634199134199135,0.6062152766349456,165.1444394181654,924,0.0572046367849679,0.3540856031128405,0.35562197139240553,96.10942088881676,514,-0.001536368279565048,0.02857142857142857,0.009600206452575678,0.3157307668346145,35,0.018971222118852892,0.616873005723872,0.9111510667889321,0.7345903292721566,0.7775066826619089,0.033208549079687524,1.7383617605761148,1.2607271406468414,-0.07051221358958029,0.15187263125974781,1.4874574151577962,1585
Nick Sirianni,2023,0.28225806451612906,0.2009417365469847,4.541526395574454,124,0.08131632796914437,0.6051969823973177,0.5883047030528278,209.53813364115186,1193,0.01689227934448989,0.362876254180602,0.3692354943233694,117.98480789323985,598,-0.006359240142767397,0.061224489795918366,0.025086982603801405,0.5995323375065712,49,0.03613750719211696,0.6372509109826263,0.9309075558231223,0.7531911432087479,0.7829395457109842,0.02932968228687291,2.5222612868043965,0.39546105365407774,-0.1958797102328614,0.5248436274714905,1.2981970369500313,1964
Ron Rivera,2023,0.2366412213740458,0.23771718163916097,4.106098736717185,131,-0.0010759602651151667,0.7029972752043597,0.6294621193813639,190.4058252054985,1101,0.07353515582299586,0.35062893081761004,0.3691781453174553,120.06227553281347,636,-0.018549214499845257,0.10256410256410256,0.05189905406129979,0.9004607377880842,39,0.05066504850280277,0.6844013943213458,0.9266244819813628,0.7723213961295797,0.6033888755814603,0.028006443900178382,-0.14320137506629865,1.6112460684336587,-0.5127503658587629,0.8404827731590241,1.2336326652142555,1907
Jonathan Gannon,2023,0.30434782608695654,0.24631680142481302,4.929102905237547,138,0.05803102466214352,0.6036036036036037,0.6558179946440096,183.70727046772265,1110,-0.05221439104040593,0.33754512635379064,0.37004583392147583,104.50238215957702,554,-0.032500707567685194,0.3611111111111111,0.132090943784533,1.2275054201447153,36,0.2290201673265781,0.6671898636933615,0.9300888206790529,0.7472877309867552,0.48742452707343437,0.027364620283080746,1.7689613376795796,-1.0878473427185975,-0.8754105836630607,4.7155953011906115,1.2023163589312982,1838
DeMeco Ryans,2023,0.1625,0.16543223987204242,5.227457289933153,160,-0.0029322398720424137,0.6239669421487604,0.621000514747498,207.13043020443942,1210,0.002966427401262406,0.41965678627145087,0.3775144483809317,122.87408616221609,641,0.04214233789051919,0.14893617021276595,0.08035205637203577,0.8871423597998876,47,0.06858411384073018,0.7175973595627906,0.9334273985730129,0.7710020523268091,0.6916146148610732,0.02588300015858136,-0.20325364559177272,0.09655599862849545,1.0648880633576387,1.2298093876097596,1.1300241148041121,2058
Kevin O'Connell,2023,0.2459016393442623,0.2139254130652709,4.705731904786164,122,0.03197622627899138,0.6735611510791367,0.6286485992508551,186.00251567671395,1112,0.04491255182828158,0.39331210191082805,0.3792027117441486,118.94972153821102,628,0.014109390166679447,0.02564102564102564,0.03228769915585872,0.9592903474680806,39,-0.006646673514833078,0.62138074092766,0.9295133768866306,0.7694944248464592,0.5881489309541048,0.02357339132223415,0.9260657980460075,0.9968893269650507,0.3361893586534657,-0.4047260745502526,1.0173320670419141,1901
Pete Carroll,2023,0.17424242424242425,0.13187302787674304,4.025957038347437,132,0.04236939636568121,0.6540330417881438,0.6329876467408169,176.53420438601853,1029,0.021045395047326942,0.3467600700525394,0.3761073652484494,111.61768346422818,571,-0.029347295195910006,0.08333333333333333,0.025958412273161632,0.4800085719259541,36,0.057374921060171696,0.6918949446204982,0.9224663112242256,0.7462626898374295,0.7086058873856892,0.021987357793053063,1.2622939499548187,0.4846036987679976,-0.7934396281521449,0.98626783040903,0.9399452111336207,1768
Todd Bowles,2023,0.16891891891891891,0.1686869918303972,4.513469486545094,148,0.00023192708852171062,0.6360628618693135,0.6240436711804626,202.60318214058458,1209,0.012019190688850934,0.3829457364341085,0.3673382864471037,123.96557891840176,645,0.015607449987004807,0.11627906976744186,0.049447492592958574,0.9011447946348874,43,0.06683157717448329,0.7157568599670164,0.9346867122053397,0.771636674604444,0.648880780119444,0.02175514029270976,-0.10089007407244657,0.2908648796679912,0.37513047399368765,1.191732113259601,0.9286146926371233,2045
Zac Taylor,2023,0.17777777777777778,0.16912524485187194,5.489634154057191,135,0.008652532925905843,0.6810102899906455,0.5992234870530072,192.36519259000022,1069,0.08178680293763829,0.33115823817292006,0.36811677892285444,119.46567146828417,613,-0.03695854074993438,0.024390243902439025,0.007024169114695879,0.27333765430133805,41,0.017366074787743147,0.6327052627136284,0.9217762864533405,0.7600183346275245,0.8470728672876169,0.021345325917497587,0.17152389731844686,1.7883597592088496,-0.9912891312098014,0.11699767744210231,0.9086187433585059,1858
Mike McDaniel,2023,0.29411764705882354,0.2268542042186656,5.4746879955363745,119,0.06726344284015795,0.5989445910290238,0.5881205701917122,200.13663551389536,1137,0.010824020837311599,0.3913764510779436,0.38321154953737246,114.35713247094182,603,0.008164901540571146,0.03225806451612903,0.023018824426960616,0.694800913094186,62,0.009239240089168415,0.5730396663175781,0.9276046921791878,0.7619839388159814,0.8328597969592098,0.02019117726013495,2.06763814906156,0.2652117051479922,0.18166614530298328,-0.05957364364683697,0.8523047158169892,1921
Sean McVay,2023,0.18382352941176472,0.18347692568203028,5.00541416116521,136,0.0003466037297344404,0.6008403361344538,0.6014126438232718,211.67958638110747,1190,-0.0005723076888179968,0.375,0.3675645297625812,117.3968673255113,616,0.007435470237418806,0.13333333333333333,0.0579128859926843,1.0374720537189106,45,0.07542044734064904,0.6572226502019328,0.9299232460181606,0.7649501277657806,0.6374172082862918,0.017881723325633477,-0.09718018432557857,0.02060044408622187,0.1627050409976462,1.378342055278876,0.7396202261338579,1987
Sean McDermott,2023,0.2,0.16347028385679077,3.8051022760077347,115,0.03652971614320924,0.6004691164972635,0.5644315550536313,233.80035823411822,1279,0.03603756144363224,0.3544891640866873,0.36720142668748823,125.41091338946646,646,-0.012712262600800939,0.06557377049180328,0.06226375427387643,1.1277576591003913,61,0.003310016217926849,0.6432902310455817,0.9327905938049695,0.7701365811998421,0.7482216379583758,0.01609375866364386,1.0733751819020638,0.8063961707768404,-0.3610225015558232,-0.18839758689263802,0.6523806053309151,2101
John Harbaugh,2023,0.15602836879432624,0.13763322971783912,5.557378207553884,141,0.018395139076487127,0.5863746958637469,0.5560832469949207,224.43546347751533,1233,0.030291448868826176,0.3677536231884058,0.36602304239568184,107.96027031502064,552,0.0017305807927239791,0.03389830508474576,0.022905861397656876,0.346877178887899,59,0.010992443687088887,0.6498876630774396,0.9307321271986203,0.7397004111790022,0.9003835042887277,0.01593612128557924,0.48670573630138475,0.683061375723897,0.0144100564750476,-0.021481878906379016,0.6446890522599364,1985
Andy Reid,2023,0.18439716312056736,0.17588490591667988,4.498018442351208,141,0.008512257203887486,0.676046176046176,0.5894881450983697,249.4474607581374,1386,0.08655803094780634,0.30562659846547313,0.360771685082362,148.57772736382572,782,-0.05514508661688888,0.02127659574468085,0.016532812876245404,0.5956836822994405,47,0.004743782868435447,0.6963623206742868,0.9385592991691225,0.8056017250934728,0.7695858742256987,0.014452228336815753,0.1669858548945758,1.8907695921392114,-1.4640368617320039,-0.157246212341121,0.5722859109035338,2356
Giff Smith,2023,0.1724137931034483,0.19809380723921188,1.4087059435142302,29,-0.025680014135763596,0.6513761467889908,0.6230203120396771,37.90739475669837,218,0.02835583474931369,0.358974358974359,0.341343015682601,22.137407592205175,117,0.017631343291757973,0.0,0.0031125559471547604,0.003102867942630592,1,-0.0031125559471547604,0.23650671564456308,0.7132070857995857,0.3837073598200173,0.22496943295612765,0.012971801022847312,-0.939164059539956,0.6415152751865761,0.42774029741153946,-0.3279404832402646,0.500051867221033,365
Josh McDaniels,2023,0.22807017543859648,0.20918003368534668,2.9172538207939227,57,0.018890141753249795,0.6470588235294118,0.6393726377458382,84.69422754416041,476,0.007686185783573607,0.367816091954023,0.35053157393487283,48.15065118621315,261,0.017284518019150152,0.15384615384615385,0.14801367835018306,0.20776320753748698,13,0.005832475495970796,0.36623847716162067,0.8414365471723017,0.5875352202589637,0.42284348319619597,0.011725244256134445,0.5027195062877888,0.19786108536383684,0.41872479431861775,-0.133592243405661,0.4392289986547389,807
Kyle Shanahan,2023,0.15384615384615385,0.11873874971678382,3.467530999595102,117,0.03510740412937004,0.5585149313962873,0.5615890532332871,227.49521322363685,1239,-0.0030741218369998435,0.4050420168067227,0.37204943937436274,117.18088346207787,595,0.03299257743235995,0.0,0.019865677252736143,1.1351533171245682,70,-0.019865677252736143,0.6719586599619307,0.9304846549718552,0.7525917815215886,0.7954110821296185,0.009445920398490784,1.0273621429676492,-0.0330985969975628,0.8270458407024736,-0.6919346914414661,0.3280146367295656,2021
Brian Daboll,2023,0.2543352601156069,0.24141373379432407,5.784002854767825,173,0.01292152632128285,0.6415441176470589,0.6405835309243926,181.4160319050314,1088,0.0009605867226663012,0.2890625,0.35684661329709266,93.5579950139032,512,-0.06778411329709266,0.13793103448275862,0.03141720229227915,0.7751789421607743,29,0.10651383219047947,0.728621395276027,0.9282802449053926,0.7382991350906671,0.49422192230112877,0.004465636994899711,0.30962957132033214,0.05350255235802148,-1.7925803478226083,2.0539064347320757,0.08501316983424442,1802
Mike Vrabel,2023,0.17692307692307693,0.16565129538119155,3.8581370400774784,130,0.011271781541885378,0.5959302325581395,0.6332872214676567,175.05233347425585,1032,-0.03735698890951722,0.4,0.35616768692842166,94.82661901583617,490,0.043832313071578366,0.03225806451612903,0.025035127610129666,0.5715058971815562,31,0.007222936905999365,0.6944563357646859,0.923479534692631,0.7182585595680588,0.6023073765185246,0.0031181561906729062,0.2562588832943184,-0.7689474564082128,1.1088178968361477,-0.10338175959515704,0.01926594512725336,1683
Dennis Allen,2023,0.16546762589928057,0.1358650372562381,4.458227932893144,139,0.029602588643042466,0.5977011494252874,0.5935768230707458,198.7307145939925,1131,0.00412432635454163,0.35148514851485146,0.3647044853682095,117.77495776079348,606,-0.013219336853358021,0.09090909090909091,0.10081553360685741,1.1733940780875665,44,-0.009906442697766499,0.6921837904430994,0.9273671153077669,0.7584249261797562,0.5977532685580398,0.0028119876795800066,0.8492765423156139,0.12140918906560254,-0.37420357529331494,-0.4755509125620939,0.0043271572544417965,1920
Shane Steichen,2023,0.25165562913907286,0.1992832030355564,6.480456895371724,151,0.052372426103516445,0.6021220159151194,0.6178922922363641,197.24737832260746,1131,-0.015770276321244725,0.34146341463414637,0.36594065412534454,108.7031807687248,574,-0.024477239491198177,0.12195121951219512,0.11725640304136571,1.9314794841801886,41,0.004694816470829408,0.6460956283780652,0.9278701467332493,0.7531933922706479,0.4394219104594355,0.0010235511073830921,1.585900719995894,-0.3056093755264192,-0.6668456174608357,-0.15831010275294158,-0.08293548932099679,1897
Robert Saleh,2023,0.2,0.20164046700243035,4.846700090073579,175,-0.0016404670024303403,0.6688073394495413,0.6583593128375077,179.15925353390702,1090,0.01044802661203359,0.29431438127090304,0.34159379100081266,108.31437053124068,598,-0.04727940972990963,0.19047619047619047,0.0969676342843914,0.8300944222966515,21,0.09350855619179907,0.7662803895216086,0.92935072530167,0.7687422578089513,0.3236373748098963,0.0008500709270764346,-0.16146366226494918,0.25714134973604336,-1.2595735774699288,1.7713414694798597,-0.09140005546624581,1884
Matt Eberflus,2023,0.208955223880597,0.1907555418050114,5.620173233246966,134,0.018199682075585616,0.5747538048343778,0.6024380804472266,197.46067614896586,1117,-0.027684275612848808,0.32943469785575047,0.35782091198715577,98.98831902990528,513,-0.028386214131405296,0.10810810810810811,0.06522454071425789,0.513992367769801,37,0.04288356739385023,0.6237437592659609,0.9261111033201626,0.7280257564451654,0.7057884135500723,-0.0015705317457638023,0.48038253119239527,-0.5613319430468611,-0.7684569351539088,0.6714149318163989,-0.20950779203536943,1801
Arthur Smith,2023,0.15555555555555556,0.13588343415558146,4.409087789919117,135,0.019672121399974096,0.5621621621621622,0.6302549912451624,193.739246804372,1110,-0.06809282908300018,0.39543726235741444,0.37816722541835024,103.16493743387393,526,0.017270036939064204,0.125,0.10064220241690691,0.28917037471965995,32,0.024357797583093088,0.6820120562960222,0.9265514844747943,0.7297496158308249,0.7613044867752775,-0.005977635509719168,0.5280172325113915,-1.4286627855504535,0.41834836782200735,0.26890648037113213,-0.42454227754855134,1803
Chris Tabor,2023,0.3492063492063492,0.2737526581811777,2.619228782901377,63,0.07545369102517147,0.5613577023498695,0.6536997846150211,65.23976623586063,383,-0.09234208226515161,0.4659090909090909,0.4103643471311939,33.64864049335184,176,0.05554474377789698,0.3333333333333333,0.33104978134360863,0.07273227020327401,6,0.002283551989724686,0.4401734039265924,0.8168527366466143,0.4810277526226647,0.3083430074777008,-0.007229533051953052,2.3325998487116286,-1.94914974651267,1.4132751079974832,-0.21069952258427707,-0.4856257369649625,628
Frank Reich,2023,0.2761904761904762,0.2728862387864432,3.2106137008053017,105,0.003304237404033017,0.6710700132100397,0.6680284996702776,126.67416141265431,757,0.0030415135397621196,0.3276283618581907,0.33929104194080684,75.25482107751589,409,-0.011662680082616117,0.058823529411764705,0.12172856395259526,0.6738530426239125,17,-0.06290503454083056,0.6405174489915356,0.8997343035508237,0.6911774098993153,0.2786442668179664,-0.008261165677356234,-0.001498145444465576,0.0981676505727652,-0.33373926937432136,-1.6270486019668626,-0.535961876689317,1288
Antonio Pierce,2023,0.15853658536585366,0.1851799873247617,2.565080333818604,82,-0.026643401958908047,0.5821167883211679,0.5937775500844417,93.5228633078158,548,-0.011660761763273797,0.30952380952380953,0.36486521101681496,56.868153598276656,294,-0.05534140149300543,0.08695652173913043,0.02823080655102588,0.3713610259534303,23,0.05872571518810456,0.5762995418103807,0.8643045477008747,0.6047993793906843,0.5619802294505182,-0.009933629699661075,-0.9703304991003112,-0.21740258716715377,-1.4691399424836094,1.0156164652139332,-0.6175659095956932,947
Sean Payton,2023,0.19148936170212766,0.17246269274476694,5.056478869326757,141,0.019026668957360715,0.6111111111111112,0.6223607335693044,179.17153810917185,1044,-0.011249622458193276,0.2966601178781925,0.3575263784725022,95.93548849271824,509,-0.06086626059430966,0.18421052631578946,0.16453911187157869,0.8430464941679795,38,0.019671414444210777,0.6710640514357754,0.923469850331249,0.7311174173526638,0.6067184568114034,-0.010294045073851267,0.5071362808753884,-0.2085778763265335,-1.6127551523592982,0.1670856740359791,-0.6351515483078781,1732
Mike Tomlin,2023,0.1360544217687075,0.140604897473217,4.327483038655847,147,-0.0045504757045095046,0.5790424570912376,0.6101724641294957,191.78268987796127,1107,-0.03113000703825808,0.35793357933579334,0.3945754804073014,106.62870570349172,542,-0.036641901071508054,0.09090909090909091,0.05665481488325564,0.5202123177905733,33,0.03425427602583527,0.721523487662397,0.9268732411174229,0.7350229421921133,0.653433712563285,-0.012080459661854082,-0.25560499159734146,-0.6352912631311326,-0.9830582835015889,0.4839267604156687,-0.7223155368180244,1829
Bill Belichick,2023,0.17532467532467533,0.1638384392192177,4.937831274980934,154,0.011486236105457626,0.6201923076923077,0.6361821498220357,178.07329729049397,1040,-0.015989842129727982,0.33093525179856115,0.3864868263721318,109.46077346652096,556,-0.05555157457357063,0.07407407407407407,0.09968382528650518,0.7884447607781032,27,-0.025609751212431114,0.7136404572285862,0.9233617109599872,0.7398231459759216,0.4543773201618844,-0.020945938405328275,0.26319667618877424,-0.31032214500967814,-1.4746032584745032,-0.816735892045902,-1.1548861688105985,1777
Jeff Ulbrich,2024,0.3023255813953488,0.23761621000094132,4.933768920528674,86,0.0647093713944075,0.6607387140902873,0.6184769779986482,132.2479283267211,731,0.04226173609163908,0.3333333333333333,0.38485522191633986,81.05754857591651,417,-0.05152188858300655,0.2413793103448276,0.09175650275859691,0.7110582142869482,29,0.1496228075862307,0.4375142648927778,0.8890738869143902,0.6835408568185548,0.5158012997164761,0.042694527805910966,1.9850117016076203,0.9399921096993492,-1.3698541257533872,2.990532934315403,1.9503039157701891,1263
Zac Taylor,2024,0.20353982300884957,0.14410691713944682,4.559601464119927,113,0.05943290586940275,0.6866606982990152,0.5728065671122841,199.81573734778618,1117,0.11385413118673116,0.3271889400921659,0.3563437839018273,121.73757209492891,651,-0.02915484380966138,0.05357142857142857,0.04559287704881042,1.12970037841667,56,0.00797855152261815,0.5923509247948539,0.9252956834404168,0.7780313781740865,0.7143048610459466,0.04105325976040899,1.8143134221332062,2.4766542028015808,-0.7884369763704119,-0.08696455953645642,1.8702220187564935,1937
Kevin Stefanski,2024,0.2926829268292683,0.25673562875759093,6.032600544071476,164,0.03594729807167735,0.6892123287671232,0.6712606546846984,190.9741306787658,1168,0.017951674082424818,0.3409090909090909,0.3469284227980028,125.94174511646371,660,-0.006019331888911905,0.27586206896551724,0.11829701092985237,0.9459823788117286,29,0.15756505803566487,0.6981927827027222,0.9340803476649239,0.7769083007278724,0.444666718650547,0.03758220929529879,1.0545334473594676,0.4181999455888187,-0.1870440106573896,3.163093802881089,1.7008600996975753,2021
Kevin O'Connell,2024,0.16129032258064516,0.14329233697494162,5.0031338372504575,124,0.017997985605703537,0.6244616709732989,0.5650149676387265,210.25415616939344,1161,0.05944670333457236,0.40545144804088584,0.35346562412333266,110.26724719961493,587,0.05198582391755319,0.041666666666666664,0.03876964932874216,0.623515720198466,48,0.0028970173379245026,0.6145907339960754,0.927096728812581,0.758820159124289,0.7689544646666682,0.03513638609462357,0.4738574737989988,1.3088509486632307,1.3207632423911053,-0.19737079239699704,1.5815217855160701,1920
Matt Eberflus,2024,0.3063063063063063,0.2780931459552727,3.8690467194515406,111,0.028213160351033606,0.6637717121588089,0.6539531448305984,130.86128871259731,806,0.009818567328210515,0.3863080684596577,0.3751561440031322,78.21444231546884,409,0.01115192445652552,0.2857142857142857,0.19627078472071194,0.5177935725763797,28,0.08944350099357376,0.6229772283970068,0.907811142020004,0.682883534436729,0.5769392678002246,0.030713162643466144,0.804327320573324,0.24363060995261476,0.25931191239177853,1.6830202234754363,1.3657007769642253,1354
