year,child_id,child_name,child_role,parent_id,parent_name,parent_role,team,relationship_type,parent_aggression,parent_fourth_down,parent_pass_heavy,parent_deep_pass,parent_two_point,parent_seasons,child_aggression,child_fourth_down,child_pass_heavy,child_deep_pass,child_two_point,child_seasons
2007,raheem_morris,Raheem Morris,Defensive Backs,jon_gruden,Jon Gruden,Head Coach,tam,position_to_hc,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2012,raheem_morris,Raheem Morris,Secondary,jim_haslett,Jim Haslett,Defensive Coordinator,was,position_to_coordinator,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2012,raheem_morris,Raheem Morris,Secondary,mike_shanahan,Mike Shanahan,Head Coach,was,position_to_hc,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2014,raheem_morris,Raheem Morris,Secondary,jay_gruden,Jay Gruden,Head Coach,was,position_to_hc,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2016,raheem_morris,Raheem Morris,Asst. HC/WR Coach,kyle_shanahan,Kyle Shanahan,Offensive Coordinator,atl,position_to_coordinator,-0.005730871889660337,0.0037490315156206884,-0.0027349668949933252,-0.012949021670079988,-0.010988530509188738,8,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2016,raheem_morris,Raheem Morris,Asst. HC/WR Coach,dan_quinn,Dan Quinn,Head Coach,atl,position_to_hc,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2019,raheem_morris,Raheem Morris,Asst. HC/WR Coach/Passing Game Coord.,dirk_koetter,Dirk Koetter,Offensive Coordinator,atl,position_to_coordinator,0.03660606957389433,-0.020435679694174733,0.0448851025610467,0.11004905453882537,0.0119258008898801,3,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2020,raheem_morris,Raheem Morris,Defensive Coordinator,dan_quinn,Dan Quinn,Head Coach,atl,coordinator_to_hc,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
2021,raheem_morris,Raheem Morris,Defensive Coordinator,sean_mcvay,Sean McVay,Head Coach,ram,coordinator_to_hc,0.011279884349732474,0.0035515109048034504,0.040144324962959325,0.0027081450667686257,-0.0012844435356014496,8,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5
1999,rex_ryan,Rex Ryan,Defensive Line,marvin_lewis,Marvin Lewis,Defensive Coordinator,rav,position_to_coordinator,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8
1999,rex_ryan,Rex Ryan,Defensive Line,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8
2002,rex_ryan,Rex Ryan,Defensive Line,mike_nolan,Mike Nolan,Defensive Coordinator,rav,position_to_coordinator,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8
2005,rex_ryan,Rex Ryan,Defensive Coordinator,brian_billick,Brian Billick,Head Coach,rav,coordinator_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8
2008,rex_ryan,Rex Ryan,Defensive Coordinator,john_harbaugh,John Harbaugh,Head Coach,rav,coordinator_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8
2002,rich_bisaccia,Rich Bisaccia,Special Teams,jon_gruden,Jon Gruden,Head Coach,tam,position_to_hc,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2009,rich_bisaccia,Rich Bisaccia,Asst. Head Coach/Special Teams,raheem_morris,Raheem Morris,Head Coach,tam,position_to_hc,0.00713839106833034,-0.01027419706367612,0.01809758198888924,-0.0008763057095548407,0.021606485057663098,5,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2011,rich_bisaccia,Rich Bisaccia,Special Teams Coordinator,norv_turner,Norv Turner,Head Coach,sdg,coordinator_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2012,rich_bisaccia,Rich Bisaccia,Asst. Head Coach/Special Teams,norv_turner,Norv Turner,Head Coach,sdg,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2013,rich_bisaccia,Rich Bisaccia,Asst. Head Coach/Special Teams,bill_callahan,Bill Callahan,Offensive Coordinator,dal,position_to_coordinator,0.0096221790236413,0.0076000068994129,-0.039271126989383,0.0058570058648801,0.0643028303196555,1,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2013,rich_bisaccia,Rich Bisaccia,Asst. Head Coach/Special Teams,jason_garrett,Jason Garrett,Head Coach,dal,position_to_hc,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2015,rich_bisaccia,Rich Bisaccia,Asst. Head Coach/Special Teams,scott_linehan,Scott Linehan,Offensive Coordinator,dal,position_to_coordinator,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2022,rich_bisaccia,Rich Bisaccia,Special Teams,matt_lafleur,Matt LaFleur,Head Coach,gnb,position_to_hc,0.027037674779187833,0.05605756600965775,0.03991244416989676,-0.011016340233767416,0.023197029170964303,6,0.0015753906889912,-0.001932449403562,0.0457168958966819,-0.0340649493744498,-0.0034179343627049,1
2005,rob_chudzinski,Rob Chudzinski,Tight Ends,cam_cameron,Cam Cameron,Offensive Coordinator,sdg,position_to_coordinator,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2005,rob_chudzinski,Rob Chudzinski,Tight Ends,marty_schottenheimer,Marty Schottenheimer,Head Coach,sdg,position_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2007,rob_chudzinski,Rob Chudzinski,Offensive Coordinator,romeo_crennel,Romeo Crennel,Head Coach,cle,coordinator_to_hc,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2009,rob_chudzinski,Rob Chudzinski,Tight Ends/Assistant HC,norv_turner,Norv Turner,Head Coach,sdg,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2011,rob_chudzinski,Rob Chudzinski,Offensive Coordinator,ron_rivera,Ron Rivera,Head Coach,car,coordinator_to_hc,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2014,rob_chudzinski,Rob Chudzinski,Special Asst. to Head Coach,chuck_pagano,Chuck Pagano,Head Coach,clt,position_to_hc,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2016,rob_chudzinski,Rob Chudzinski,Offensive Coordinator,chuck_pagano,Chuck Pagano,Head Coach,clt,coordinator_to_hc,0.01531778718851845,-0.022317995469794797,0.06496259583579846,0.020977908022239398,-0.0023513596341691,6,0.024627488355318,0.021051633196908,0.0762690481654521,0.0013713571174306,-0.0001820850585188,1
2014,robert_saleh,Robert Saleh,Linebackers,gus_bradley,Gus Bradley,Head Coach,jax,position_to_hc,0.008458362111249298,-0.0047419800987989,0.030291399542310825,0.004339858882738076,0.003944170118747225,4,0.0207116264213413,0.020966734320129223,0.03555417925094865,-0.0205117541858404,0.046837346300127924,4
2017,robert_saleh,Robert Saleh,Defensive Coordinator,kyle_shanahan,Kyle Shanahan,Head Coach,sfo,coordinator_to_hc,-0.005730871889660337,0.0037490315156206884,-0.0027349668949933252,-0.012949021670079988,-0.010988530509188738,8,0.0207116264213413,0.020966734320129223,0.03555417925094865,-0.0205117541858404,0.046837346300127924,4
1996,rod_marinelli,Rod Marinelli,Defensive Line,tony_dungy,Tony Dungy,Head Coach,tam,position_to_hc,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2002,rod_marinelli,Rod Marinelli,Assistant Head Coach/Defensive Line,jon_gruden,Jon Gruden,Head Coach,tam,position_to_hc,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2009,rod_marinelli,Rod Marinelli,Assistant Head Coach/Defensive Line,lovie_smith,Lovie Smith,Head Coach,chi,position_to_hc,0.0016874592323868503,-0.01722924836595257,0.009006740775741682,0.02354626526260912,-0.008573920742850748,10,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2010,rod_marinelli,Rod Marinelli,Defensive Coordinator,lovie_smith,Lovie Smith,Head Coach,chi,coordinator_to_hc,0.0016874592323868503,-0.01722924836595257,0.009006740775741682,0.02354626526260912,-0.008573920742850748,10,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2013,rod_marinelli,Rod Marinelli,Defensive Line,jason_garrett,Jason Garrett,Head Coach,dal,position_to_hc,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2014,rod_marinelli,Rod Marinelli,Defensive Coordinator,jason_garrett,Jason Garrett,Head Coach,dal,coordinator_to_hc,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
2021,rod_marinelli,Rod Marinelli,Defensive Line,gus_bradley,Gus Bradley,Defensive Coordinator,rai,position_to_coordinator,0.008458362111249298,-0.0047419800987989,0.030291399542310825,0.004339858882738076,0.003944170118747225,4,0.004790209233458934,-0.012010141931560733,0.04965733470674483,0.015976622991277667,-0.0344629788326259,3
1983,romeo_crennel,Romeo Crennel,Special Teams,bill_parcells,Bill Parcells,Head Coach,nyg,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
1990,romeo_crennel,Romeo Crennel,Defensive Line,bill_belichick,Bill Belichick,Defensive Coordinator,nyg,position_to_coordinator,0.004659168034026228,-0.0035172808318392557,0.046579340605060256,-0.017860727998238027,-0.0065646596388779415,18,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2001,romeo_crennel,Romeo Crennel,Defensive Coordinator,bill_belichick,Bill Belichick,Head Coach,nwe,coordinator_to_hc,0.004659168034026228,-0.0035172808318392557,0.046579340605060256,-0.017860727998238027,-0.0065646596388779415,18,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2010,romeo_crennel,Romeo Crennel,Defensive Coordinator,todd_haley,Todd Haley,Head Coach,kan,coordinator_to_hc,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2014,romeo_crennel,Romeo Crennel,Defensive Coordinator,ken_whisenhunt,Ken Whisenhunt,Head Coach,htx,coordinator_to_hc,0.006486169837370325,-0.009433818204330575,0.043244682108659324,0.004144807560371525,-0.012010992115218912,8,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2016,romeo_crennel,Romeo Crennel,Defensive Coordinator,mike_mularkey,Mike Mularkey,Head Coach,htx,coordinator_to_hc,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2017,romeo_crennel,Romeo Crennel,Asst. Head Coach,mike_mularkey,Mike Mularkey,Head Coach,htx,position_to_hc,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2018,romeo_crennel,Romeo Crennel,Defensive Coordinator,mike_vrabel,Mike Vrabel,Head Coach,htx,coordinator_to_hc,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2020,romeo_crennel,Romeo Crennel,Asst. Head Coach/Interim Head Coach,arthur_smith,Arthur Smith,Offensive Coordinator,htx,position_to_coordinator,0.008047967126391033,0.014761097829644035,-0.03241419319100666,0.031342386826790365,0.018502577040136466,3,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
2020,romeo_crennel,Romeo Crennel,Asst. Head Coach/Interim Head Coach,mike_vrabel,Mike Vrabel,Head Coach,htx,position_to_hc,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6
1999,ron_rivera,Ron Rivera,Linebackers,andy_reid,Andy Reid,Head Coach,phi,position_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13
2004,ron_rivera,Ron Rivera,Defensive Coordinator,lovie_smith,Lovie Smith,Head Coach,chi,coordinator_to_hc,0.0016874592323868503,-0.01722924836595257,0.009006740775741682,0.02354626526260912,-0.008573920742850748,10,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13
2007,ron_rivera,Ron Rivera,Linebackers,norv_turner,Norv Turner,Head Coach,sdg,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13
2008,ron_rivera,Ron Rivera,Defensive Coordinator,norv_turner,Norv Turner,Head Coach,sdg,coordinator_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13
2005,scott_linehan,Scott Linehan,Offensive Coordinator,nick_saban,Nick Saban,Head Coach,mia,coordinator_to_hc,0.0030656582875382,-0.0252163836234052,0.0192365442361703,-0.0109772310681539,0.0292197036055418,1,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3
2009,scott_linehan,Scott Linehan,Offensive Coordinator,jim_schwartz,Jim Schwartz,Head Coach,det,coordinator_to_hc,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3
2015,scott_linehan,Scott Linehan,Offensive Coordinator,jason_garrett,Jason Garrett,Head Coach,dal,coordinator_to_hc,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3
2001,sean_mcdermott,Sean McDermott,Asst. to the Head Coach,andy_reid,Andy Reid,Head Coach,phi,position_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,0.02644971759636356,0.02836017883311355,0.05072947450340276,0.01964469278481666,0.007064524264121275,8
2009,sean_mcdermott,Sean McDermott,Defensive Coordinator,andy_reid,Andy Reid,Head Coach,phi,coordinator_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,0.02644971759636356,0.02836017883311355,0.05072947450340276,0.01964469278481666,0.007064524264121275,8
2011,sean_mcdermott,Sean McDermott,Defensive Coordinator,ron_rivera,Ron Rivera,Head Coach,car,coordinator_to_hc,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,0.02644971759636356,0.02836017883311355,0.05072947450340276,0.01964469278481666,0.007064524264121275,8
2011,sean_mcvay,Sean McVay,Tight Ends,kyle_shanahan,Kyle Shanahan,Offensive Coordinator,was,position_to_coordinator,-0.005730871889660337,0.0037490315156206884,-0.0027349668949933252,-0.012949021670079988,-0.010988530509188738,8,0.011279884349732474,0.0035515109048034504,0.040144324962959325,0.0027081450667686257,-0.0012844435356014496,8
2011,sean_mcvay,Sean McVay,Tight Ends,mike_shanahan,Mike Shanahan,Head Coach,was,position_to_hc,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7,0.011279884349732474,0.0035515109048034504,0.040144324962959325,0.0027081450667686257,-0.0012844435356014496,8
2014,sean_mcvay,Sean McVay,Offensive Coordinator,jay_gruden,Jay Gruden,Head Coach,was,coordinator_to_hc,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6,0.011279884349732474,0.0035515109048034504,0.040144324962959325,0.0027081450667686257,-0.0012844435356014496,8
1997,sean_payton,Sean Payton,Quarterbacks,jon_gruden,Jon Gruden,Offensive Coordinator,phi,position_to_coordinator,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,0.005341193759723847,0.009887667154358699,0.05048035606109442,-0.029833814780408037,-0.009169433396149606,17
2003,sean_payton,Sean Payton,Asst. Head Coach/Quarterbacks,bill_parcells,Bill Parcells,Head Coach,dal,position_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,0.005341193759723847,0.009887667154358699,0.05048035606109442,-0.029833814780408037,-0.009169433396149606,17
2016,shane_steichen,Shane Steichen,Quarterbacks,ken_whisenhunt,Ken Whisenhunt,Offensive Coordinator,sdg,position_to_coordinator,0.006486169837370325,-0.009433818204330575,0.043244682108659324,0.004144807560371525,-0.012010992115218912,8,0.01605210897105345,0.0545264507441552,-0.011853077542034452,0.014362987695426049,0.0071720749866671,2
2016,shane_steichen,Shane Steichen,Quarterbacks,mike_mccoy,Mike McCoy,Head Coach,sdg,position_to_hc,-0.011283616132763526,-0.0251420122216928,0.024097950086899973,-0.010004945684178502,-0.0340854567120827,4,0.01605210897105345,0.0545264507441552,-0.011853077542034452,0.014362987695426049,0.0071720749866671,2
2017,shane_steichen,Shane Steichen,Quarterbacks,anthony_lynn,Anthony Lynn,Head Coach,sdg,position_to_hc,0.01684287199385284,0.04028429213189226,0.0185923716006632,0.02907914548731456,-0.020584321244458498,5,0.01605210897105345,0.0545264507441552,-0.011853077542034452,0.014362987695426049,0.0071720749866671,2
2020,shane_steichen,Shane Steichen,Offensive Coordinator,anthony_lynn,Anthony Lynn,Head Coach,sdg,coordinator_to_hc,0.01684287199385284,0.04028429213189226,0.0185923716006632,0.02907914548731456,-0.020584321244458498,5,0.01605210897105345,0.0545264507441552,-0.011853077542034452,0.014362987695426049,0.0071720749866671,2
2021,shane_steichen,Shane Steichen,Offensive Coordinator,nick_sirianni,Nick Sirianni,Head Coach,phi,coordinator_to_hc,0.02052785493793095,0.04934329596127088,0.005882684098714051,0.003750212918035751,0.023135226773703152,4,0.01605210897105345,0.0545264507441552,-0.011853077542034452,0.014362987695426049,0.0071720749866671,2
2001,steve_spagnuolo,Steve Spagnuolo,Defensive Backs,andy_reid,Andy Reid,Head Coach,phi,position_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,-0.008004690807860749,-0.0076687683312563005,-0.001770916434591751,-0.023195144635152203,0.0006160661695572278,4
2007,steve_spagnuolo,Steve Spagnuolo,Defensive Coordinator,tom_coughlin,Tom Coughlin,Head Coach,nyg,coordinator_to_hc,-0.0013094089427875299,-0.01100883557899762,0.00994903831850901,0.027505310970668863,-0.03168314948133033,10,-0.008004690807860749,-0.0076687683312563005,-0.001770916434591751,-0.023195144635152203,0.0006160661695572278,4
2014,steve_spagnuolo,Steve Spagnuolo,Secondary,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,-0.008004690807860749,-0.0076687683312563005,-0.001770916434591751,-0.023195144635152203,0.0006160661695572278,4
2016,steve_spagnuolo,Steve Spagnuolo,Defensive Coordinator,ben_mcadoo,Ben McAdoo,Head Coach,nyg,coordinator_to_hc,0.00627712921179255,0.0066559135344848,0.04022679915484985,-0.0196795034965277,-0.0020946923456367,2,-0.008004690807860749,-0.0076687683312563005,-0.001770916434591751,-0.023195144635152203,0.0006160661695572278,4
2019,steve_spagnuolo,Steve Spagnuolo,Defensive Coordinator,andy_reid,Andy Reid,Head Coach,kan,coordinator_to_hc,0.008568361155031137,-0.013683937525909433,0.08314618200902871,-0.021143693941084632,-0.014045105921910021,19,-0.008004690807860749,-0.0076687683312563005,-0.001770916434591751,-0.023195144635152203,0.0006160661695572278,4
2005,steve_wilks,Steve Wilks,Secondary,gregg_williams,Gregg Williams,Defensive Coordinator,was,position_to_coordinator,0.0572271705296991,0.053288863102595,0.0487156550089518,0.0623434564977322,0.0645607075095176,1,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2005,steve_wilks,Steve Wilks,Secondary,joe_gibbs,Joe Gibbs,Head Coach,was,position_to_hc,-0.00850596049305815,-0.01843565851701815,-0.0546999352166729,0.0028059439758187,0.03630580778563975,2,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2006,steve_wilks,Steve Wilks,Defensive Backs,ron_rivera,Ron Rivera,Defensive Coordinator,chi,position_to_coordinator,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2006,steve_wilks,Steve Wilks,Defensive Backs,lovie_smith,Lovie Smith,Head Coach,chi,position_to_hc,0.0016874592323868503,-0.01722924836595257,0.009006740775741682,0.02354626526260912,-0.008573920742850748,10,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2009,steve_wilks,Steve Wilks,Defensive Backs,norv_turner,Norv Turner,Head Coach,sdg,position_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2012,steve_wilks,Steve Wilks,Defensive Backs,sean_mcdermott,Sean McDermott,Defensive Coordinator,car,position_to_coordinator,0.02644971759636356,0.02836017883311355,0.05072947450340276,0.01964469278481666,0.007064524264121275,8,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2012,steve_wilks,Steve Wilks,Defensive Backs,ron_rivera,Ron Rivera,Head Coach,car,position_to_hc,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2017,steve_wilks,Steve Wilks,Defensive Coordinator,ron_rivera,Ron Rivera,Head Coach,car,coordinator_to_hc,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2019,steve_wilks,Steve Wilks,Defensive Coordinator,freddie_kitchens,Freddie Kitchens,Head Coach,cle,coordinator_to_hc,0.028807016025889,0.0477273815967997,0.0343052220715622,0.0326986898368075,0.0004967705983864,1,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2022,steve_wilks,Steve Wilks,Interim HC/Secondary/Def. Pass Game Coordinator,ben_mcadoo,Ben McAdoo,Offensive Coordinator,car,position_to_coordinator,0.00627712921179255,0.0066559135344848,0.04022679915484985,-0.0196795034965277,-0.0020946923456367,2,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2022,steve_wilks,Steve Wilks,Interim HC/Secondary/Def. Pass Game Coordinator,matt_rhule,Matt Rhule,Head Coach,car,position_to_hc,0.018554330133744232,0.012151599585752034,0.03977516185105827,-0.022195412516638664,0.04448597161480553,3,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
2023,steve_wilks,Steve Wilks,Defensive Coordinator,kyle_shanahan,Kyle Shanahan,Head Coach,sfo,coordinator_to_hc,-0.005730871889660337,0.0037490315156206884,-0.0027349668949933252,-0.012949021670079988,-0.010988530509188738,8,-0.00842390808019765,0.013766682877832549,-0.0458488479105605,0.004333866093069251,-0.00594733338113185,2
